0	0	862710.8
0	1000000	159842.61
1000000	1000000	752323.5
0	2000000	57342.125
1000000	2000000	189935.25
2000000	2000000	732356.6
0	3000000	30652.55
1000000	3000000	42562.4
2000000	3000000	146102.4
3000000	3000000	762388.5
0	4000000	21545.863
1000000	4000000	24989.451
2000000	4000000	37190.73
3000000	4000000	152527.47
4000000	4000000	700278.6
0	5000000	15842.58
1000000	5000000	17086.307
2000000	5000000	20176.598
3000000	5000000	38817.332
4000000	5000000	163476.42
5000000	5000000	732847.8
0	6000000	9943.701
1000000	6000000	9626.447
2000000	6000000	10181.921
3000000	6000000	13112.599
4000000	6000000	30997.35
5000000	6000000	107968.74
6000000	6000000	642269.75
0	7000000	7805.8613
1000000	7000000	7083.455
2000000	7000000	7654.3994
3000000	7000000	8627.495
4000000	7000000	18544.416
5000000	7000000	32473.564
6000000	7000000	216254.17
7000000	7000000	643441.3
0	8000000	7927.4023
1000000	8000000	7211.7866
2000000	8000000	7405.9966
3000000	8000000	8552.656
4000000	8000000	17145.111
5000000	8000000	27527.916
6000000	8000000	66954.36
7000000	8000000	148107.66
8000000	8000000	670989.7
0	9000000	7038.1963
1000000	9000000	6101.1455
2000000	9000000	6235.7275
3000000	9000000	6479.8926
4000000	9000000	12395.083
5000000	9000000	15940.092
6000000	9000000	32470.861
7000000	9000000	48487.266
8000000	9000000	131470.62
9000000	9000000	622237.44
0	10000000	6713.509
1000000	10000000	6227.2725
2000000	10000000	5896.5635
3000000	10000000	6909.253
4000000	10000000	10979.467
5000000	10000000	15612.615
6000000	10000000	21900.363
7000000	10000000	24371.736
8000000	10000000	40307.06
9000000	10000000	153365.98
10000000	10000000	599801.5
0	11000000	5468.8833
1000000	11000000	5089.831
2000000	11000000	4554.479
3000000	11000000	5293.8325
4000000	11000000	8098.9355
5000000	11000000	10813.468
6000000	11000000	20674.096
7000000	11000000	23969.75
8000000	11000000	30166.451
9000000	11000000	72776.14
10000000	11000000	235917.44
11000000	11000000	598850.3
0	12000000	4825.168
1000000	12000000	3830.698
2000000	12000000	3696.7253
3000000	12000000	3362.608
4000000	12000000	6837.085
5000000	12000000	6744.4414
6000000	12000000	19659.77
7000000	12000000	28142.0
8000000	12000000	28226.775
9000000	12000000	52749.508
10000000	12000000	51909.53
11000000	12000000	152123.62
12000000	12000000	658167.06
0	13000000	6680.6255
1000000	13000000	5794.439
2000000	13000000	5603.2373
3000000	13000000	6721.1836
4000000	13000000	9924.601
5000000	13000000	13011.465
6000000	13000000	18791.994
7000000	13000000	19702.414
8000000	13000000	24601.807
9000000	13000000	33901.09
10000000	13000000	40095.688
11000000	13000000	50445.59
12000000	13000000	125774.31
13000000	13000000	648650.4
0	14000000	5088.5615
1000000	14000000	4679.346
2000000	14000000	4478.779
3000000	14000000	5199.3027
4000000	14000000	7483.4316
5000000	14000000	8674.239
6000000	14000000	14050.54
7000000	14000000	14753.541
8000000	14000000	16346.565
9000000	14000000	18558.09
10000000	14000000	17891.81
11000000	14000000	20755.1
12000000	14000000	32815.55
13000000	14000000	89088.195
14000000	14000000	646402.8
0	15000000	4730.5566
1000000	15000000	4663.2827
2000000	15000000	4301.0107
3000000	15000000	4975.521
4000000	15000000	7290.232
5000000	15000000	8451.702
6000000	15000000	11161.076
7000000	15000000	12333.689
8000000	15000000	14008.821
9000000	15000000	15495.71
10000000	15000000	14554.736
11000000	15000000	15604.747
12000000	15000000	22803.771
13000000	15000000	47074.34
14000000	15000000	239685.02
15000000	15000000	585301.56
0	16000000	5569.985
1000000	16000000	5141.263
2000000	16000000	4777.937
3000000	16000000	5273.8184
4000000	16000000	8430.776
5000000	16000000	8954.557
6000000	16000000	13077.382
7000000	16000000	13499.343
8000000	16000000	15244.847
9000000	16000000	16971.955
10000000	16000000	14746.27
11000000	16000000	16002.842
12000000	16000000	24377.33
13000000	16000000	43425.453
14000000	16000000	88520.44
15000000	16000000	207603.5
16000000	16000000	578029.9
0	17000000	7043.025
1000000	17000000	6346.1533
2000000	17000000	6489.8
3000000	17000000	7253.201
4000000	17000000	9600.231
5000000	17000000	10955.197
6000000	17000000	11604.835
7000000	17000000	10944.555
8000000	17000000	12509.939
9000000	17000000	13994.039
10000000	17000000	12566.653
11000000	17000000	11368.583
12000000	17000000	16581.719
13000000	17000000	26833.527
14000000	17000000	29366.438
15000000	17000000	37154.39
16000000	17000000	108528.26
17000000	17000000	649390.6
0	18000000	7712.5454
1000000	18000000	7313.8203
2000000	18000000	7426.983
3000000	18000000	8711.977
4000000	18000000	10193.594
5000000	18000000	11727.038
6000000	18000000	9643.314
7000000	18000000	8137.3477
8000000	18000000	9843.992
9000000	18000000	9649.739
10000000	18000000	10341.337
11000000	18000000	8795.067
12000000	18000000	9301.484
13000000	18000000	19213.662
14000000	18000000	17617.334
15000000	18000000	20987.156
16000000	18000000	37851.312
17000000	18000000	148864.55
18000000	18000000	614169.5
0	19000000	6755.5312
1000000	19000000	6821.13
2000000	19000000	6400.3706
3000000	19000000	6472.2085
4000000	19000000	9779.1875
5000000	19000000	9276.308
6000000	19000000	10101.928
7000000	19000000	9259.351
8000000	19000000	10561.635
9000000	19000000	10998.417
10000000	19000000	9938.006
11000000	19000000	8865.96
12000000	19000000	11225.503
13000000	19000000	15972.148
14000000	19000000	15725.492
15000000	19000000	17305.332
16000000	19000000	29019.383
17000000	19000000	52849.11
18000000	19000000	193728.7
19000000	19000000	626086.6
0	20000000	6899.056
1000000	20000000	6746.6
2000000	20000000	6575.775
3000000	20000000	7524.809
4000000	20000000	9243.345
5000000	20000000	10764.935
6000000	20000000	10434.688
7000000	20000000	8859.766
8000000	20000000	10814.598
