0	0	951740.75
0	1000000	224459.5
1000000	1000000	687993.7
0	2000000	18803.383
1000000	2000000	99484.88
2000000	2000000	612343.4
0	3000000	10985.299
1000000	3000000	40442.92
2000000	3000000	193292.42
3000000	3000000	566034.56
0	4000000	4288.914
1000000	4000000	15688.202
2000000	4000000	73506.79
3000000	4000000	135991.06
4000000	4000000	584902.56
0	5000000	3642.5918
1000000	5000000	13150.485
2000000	5000000	55076.504
3000000	5000000	80119.16
4000000	5000000	200869.08
5000000	5000000	538433.2
0	6000000	8981.85
1000000	6000000	19697.984
2000000	6000000	28556.709
3000000	6000000	38871.805
4000000	6000000	29511.36
5000000	6000000	82799.75
6000000	6000000	590603.75
0	7000000	3818.6294
1000000	7000000	9452.595
2000000	7000000	20655.186
3000000	7000000	23705.53
4000000	7000000	30306.504
5000000	7000000	47660.684
6000000	7000000	134252.17
7000000	7000000	585608.1
0	8000000	5205.8037
1000000	8000000	8973.268
2000000	8000000	7031.6377
3000000	8000000	7532.444
4000000	8000000	5639.607
5000000	8000000	7238.993
6000000	8000000	31080.748
7000000	8000000	80483.19
8000000	8000000	751056.7
0	9000000	5859.2593
1000000	9000000	9364.322
2000000	9000000	5478.006
3000000	9000000	5284.0967
4000000	9000000	3605.7964
5000000	9000000	4333.5317
6000000	9000000	16274.149
7000000	9000000	19051.053
8000000	9000000	122151.68
9000000	9000000	723561.2
0	10000000	4215.1885
1000000	10000000	7185.0874
2000000	10000000	5701.774
3000000	10000000	5702.0977
4000000	10000000	4460.665
5000000	10000000	6166.6455
6000000	10000000	14447.142
7000000	10000000	17870.06
8000000	10000000	29898.32
9000000	10000000	154276.48
10000000	10000000	674406.44
0	11000000	4712.891
1000000	11000000	8421.513
2000000	11000000	8965.585
3000000	11000000	8732.643
4000000	11000000	6742.7056
5000000	11000000	8650.448
6000000	11000000	17541.0
7000000	11000000	19842.059
8000000	11000000	19554.28
9000000	11000000	37424.84
10000000	11000000	148358.98
11000000	11000000	647287.44
0	12000000	3732.5344
1000000	12000000	7371.1143
2000000	12000000	9280.568
3000000	12000000	10396.992
4000000	12000000	9777.506
5000000	12000000	12464.719
6000000	12000000	17705.643
7000000	12000000	19135.527
8000000	12000000	15753.754
9000000	12000000	16197.529
10000000	12000000	25995.408
11000000	12000000	110888.57
12000000	12000000	661947.9
0	13000000	1388.5364
1000000	13000000	3064.946
2000000	13000000	7659.5254
3000000	13000000	8776.815
4000000	13000000	13025.853
5000000	13000000	15356.118
6000000	13000000	8482.39
7000000	13000000	15983.76
8000000	13000000	4893.21
9000000	13000000	4110.4346
10000000	13000000	7509.9883
11000000	13000000	13966.199
12000000	13000000	43090.72
13000000	13000000	735663.06
0	14000000	2099.5596
1000000	14000000	4290.959
2000000	14000000	10337.724
3000000	14000000	10907.718
4000000	14000000	17205.236
5000000	14000000	19402.555
6000000	14000000	10750.558
