0	0	696760.2
0	1000000	178402.86
1000000	1000000	581548.4
0	2000000	21803.656
1000000	2000000	75831.055
2000000	2000000	473913.66
0	3000000	12561.751
1000000	3000000	27359.598
2000000	3000000	165145.45
3000000	3000000	482472.62
0	4000000	10486.647
1000000	4000000	23982.037
2000000	4000000	96945.75
3000000	4000000	153454.69
4000000	4000000	461107.16
0	5000000	15521.331
1000000	5000000	27521.248
2000000	5000000	36792.477
3000000	5000000	35872.117
4000000	5000000	83681.56
5000000	5000000	459234.6
0	6000000	16466.514
1000000	6000000	25151.04
2000000	6000000	19066.666
3000000	6000000	16842.635
4000000	6000000	26869.379
5000000	6000000	169207.16
6000000	6000000	502925.16
0	7000000	9123.016
1000000	7000000	13028.43
2000000	7000000	18244.752
3000000	7000000	18205.979
4000000	7000000	25694.652
5000000	7000000	46975.75
6000000	7000000	94132.055
7000000	7000000	464903.0
0	8000000	6038.501
1000000	8000000	7532.1616
2000000	8000000	14101.051
3000000	8000000	15475.0205
4000000	8000000	19908.49
5000000	8000000	20944.107
6000000	8000000	24776.697
7000000	8000000	106165.12
8000000	8000000	487301.56
0	9000000	7601.3086
1000000	9000000	9632.922
2000000	9000000	11778.349
3000000	9000000	11421.18
4000000	9000000	13929.907
5000000	9000000	18835.969
6000000	9000000	23201.715
7000000	9000000	62318.855
8000000	9000000	153064.39
9000000	9000000	472664.75
0	10000000	10456.687
1000000	10000000	12977.207
2000000	10000000	7664.4766
3000000	10000000	6485.8486
4000000	10000000	7597.855
5000000	10000000	14902.673
6000000	10000000	21864.871
7000000	10000000	30131.523
8000000	10000000	34951.043
9000000	10000000	91092.23
10000000	10000000	509596.7
0	11000000	5337.4443
1000000	11000000	7035.859
2000000	11000000	11245.832
3000000	11000000	11192.41
4000000	11000000	13190.638
5000000	11000000	13655.772
6000000	11000000	13196.216
7000000	11000000	24823.594
8000000	11000000	28155.975
9000000	11000000	37745.508
10000000	11000000	112724.5
11000000	11000000	452307.72
0	12000000	3582.771
1000000	12000000	4147.7383
2000000	12000000	12933.476
3000000	12000000	14737.9
4000000	12000000	17562.844
5000000	12000000	10589.833
6000000	12000000	8568.09
7000000	12000000	16033.945
8000000	12000000	21478.518
9000000	12000000	19857.453
10000000	12000000	26039.084
11000000	12000000	100637.68
12000000	12000000	510013.8
0	13000000	4322.433
1000000	13000000	5657.488
2000000	13000000	11045.365
3000000	13000000	11016.045
4000000	13000000	13034.935
5000000	13000000	11323.925
6000000	13000000	10075.915
7000000	13000000	17377.26
8000000	13000000	18860.186
9000000	13000000	19318.525
10000000	13000000	25625.887
11000000	13000000	68116.76
12000000	13000000	120068.914
13000000	13000000	444220.7
0	14000000	9040.114
1000000	14000000	10988.109
2000000	14000000	5517.3877
3000000	14000000	4487.6587
4000000	14000000	5028.837
