19000000	19000000	1041361.2
19000000	20000000	45691.78
20000000	20000000	657933.3
19000000	21000000	11027.984
20000000	21000000	168108.52
21000000	21000000	622428.94
19000000	22000000	5858.076
20000000	22000000	27032.701
21000000	22000000	91027.06
22000000	22000000	602506.75
19000000	23000000	2347.3586
20000000	23000000	15326.3
21000000	23000000	34767.68
22000000	23000000	161967.44
23000000	23000000	677538.3
19000000	24000000	3311.7297
20000000	24000000	20650.336
21000000	24000000	33097.97
22000000	24000000	39080.17
23000000	24000000	126358.42
24000000	24000000	686531.7
19000000	25000000	9043.644
20000000	25000000	25445.941
21000000	25000000	22486.834
22000000	25000000	27429.236
23000000	25000000	19664.043
24000000	25000000	77166.414
25000000	25000000	580692.1
19000000	26000000	16514.31
20000000	26000000	17460.588
21000000	26000000	8096.262
22000000	26000000	10867.645
23000000	26000000	5899.391
24000000	26000000	11489.928
25000000	26000000	83234.09
26000000	26000000	553346.8
19000000	27000000	14237.741
20000000	27000000	13687.011
21000000	27000000	6309.279
22000000	27000000	7976.325
23000000	27000000	4328.035
24000000	27000000	7624.3286
25000000	27000000	38776.434
26000000	27000000	151025.22
27000000	27000000	534203.75
19000000	28000000	14739.665
20000000	28000000	12255.667
21000000	28000000	5054.7812
22000000	28000000	6620.1094
23000000	28000000	3430.631
24000000	28000000	5789.783
25000000	28000000	28365.463
26000000	28000000	80733.29
27000000	28000000	153565.6
28000000	28000000	561844.94
19000000	29000000	8007.5264
20000000	29000000	11564.832
21000000	29000000	6771.5547
22000000	29000000	8256.015
23000000	29000000	4051.9753
24000000	29000000	7132.851
25000000	29000000	27516.762
26000000	29000000	42940.7
27000000	29000000	53152.246
28000000	29000000	90281.16
29000000	29000000	517269.25
19000000	30000000	6415.077
20000000	30000000	11915.24
21000000	30000000	7636.7896
22000000	30000000	9170.357
23000000	30000000	4522.367
24000000	30000000	7766.0107
25000000	30000000	22328.494
26000000	30000000	26099.19
27000000	30000000	29070.404
28000000	30000000	39361.387
29000000	30000000	162107.9
30000000	30000000	528859.3
19000000	31000000	1709.1703
20000000	31000000	9789.753
21000000	31000000	12776.096
22000000	31000000	8928.775
23000000	31000000	9185.571
24000000	31000000	12745.1455
25000000	31000000	13683.924
26000000	31000000	6564.5693
27000000	31000000	6863.299
28000000	31000000	8285.178
29000000	31000000	23871.36
30000000	31000000	61332.406
31000000	31000000	619451.44
19000000	32000000	3023.8665
20000000	32000000	8990.406
21000000	32000000	8568.119
22000000	32000000	8961.883
23000000	32000000	5791.3496
24000000	32000000	8368.599
25000000	32000000	13416.72
26000000	32000000	9416.728
27000000	32000000	9535.588
28000000	32000000	11175.23
29000000	32000000	20220.594
30000000	32000000	33371.57
31000000	32000000	119001.9
32000000	32000000	560884.94
19000000	33000000	3707.947
20000000	33000000	7638.2993
21000000	33000000	5694.8716
22000000	33000000	8121.919
23000000	33000000	3929.394
24000000	33000000	5441.631
25000000	33000000	11736.051
26000000	33000000	12305.113
27000000	33000000	12549.91
28000000	33000000	14243.119
29000000	33000000	21266.965
30000000	33000000	27219.146
31000000	33000000	28007.398
32000000	33000000	96584.945
33000000	33000000	541781.2
19000000	34000000	2737.9622
20000000	34000000	8057.0513
21000000	34000000	8032.396
22000000	34000000	8692.086
23000000	34000000	5705.5073
24000000	34000000	7627.095
25000000	34000000	11910.562
26000000	34000000	8083.9375
27000000	34000000	7983.085
28000000	34000000	9032.766
29000000	34000000	14012.882
30000000	34000000	19123.482
31000000	34000000	29776.184
32000000	34000000	61089.22
33000000	34000000	171215.34
34000000	34000000	534803.5
19000000	35000000	883.29236
20000000	35000000	6437.014
21000000	35000000	10350.372
22000000	35000000	7026.4126
23000000	35000000	9112.002
24000000	35000000	10727.291
25000000	35000000	6797.5786
26000000	35000000	2971.486
27000000	35000000	2852.378
28000000	35000000	3097.5671
29000000	35000000	5062.1606
30000000	35000000	6937.3076
31000000	35000000	31347.457
32000000	35000000	20962.48
33000000	35000000	17463.791
34000000	35000000	60242.9
35000000	35000000	680263.2
19000000	36000000	2216.9656
20000000	36000000	8482.42
21000000	36000000	9212.449
22000000	36000000	8945.707
23000000	36000000	5882.126
24000000	36000000	8097.5737
25000000	36000000	11540.244
26000000	36000000	6883.9043
27000000	36000000	6603.0654
28000000	36000000	7068.075
29000000	36000000	11055.297
30000000	36000000	14302.163
31000000	36000000	20847.012
32000000	36000000	23223.492
33000000	36000000	24313.67
34000000	36000000	38342.746
35000000	36000000	128684.25
36000000	36000000	519228.38
19000000	37000000	5803.5117
20000000	37000000	9225.556
21000000	37000000	5644.1685
22000000	37000000	6663.522
23000000	37000000	3130.545
24000000	37000000	4736.256
25000000	37000000	12898.897
26000000	37000000	16320.566
27000000	37000000	16247.787
28000000	37000000	17849.648
29000000	37000000	18879.37
30000000	37000000	19274.895
31000000	37000000	9131.149
32000000	37000000	15437.499
33000000	37000000	24617.305
34000000	37000000	21737.914
35000000	37000000	14132.066
36000000	37000000	103392.98
37000000	37000000	491443.7
19000000	38000000	7168.6094
20000000	38000000	8567.005
21000000	38000000	4221.081
22000000	38000000	5085.0938
23000000	38000000	2413.056
24000000	38000000	3612.882
25000000	38000000	10769.418
26000000	38000000	18021.82
27000000	38000000	18088.195
28000000	38000000	19874.393
29000000	38000000	17718.975
30000000	38000000	16288.136
31000000	38000000	6099.133
32000000	38000000	10446.607
33000000	38000000	16122.881
34000000	38000000	12598.089
35000000	38000000	6595.4395
36000000	38000000	22206.47
37000000	38000000	118540.67
38000000	38000000	515247.66
19000000	39000000	2329.3474
20000000	39000000	8665.24
21000000	39000000	8160.3267
22000000	39000000	6622.611
23000000	39000000	4852.9907
24000000	39000000	6903.477
25000000	39000000	9878.362
26000000	39000000	6822.6084
27000000	39000000	6397.2183
28000000	39000000	6733.2305
29000000	39000000	9099.418
30000000	39000000	10411.224
31000000	39000000	12564.314
32000000	39000000	11034.389
33000000	39000000	9542.299
34000000	39000000	11483.517
35000000	39000000	12719.493
36000000	39000000	21824.637
37000000	39000000	34877.297
38000000	39000000	94231.875
39000000	39000000	488016.47
19000000	40000000	2551.7063
20000000	40000000	6124.9907
21000000	40000000	4546.611
22000000	40000000	5009.541
23000000	40000000	2792.5593
24000000	40000000	4037.5066
25000000	40000000	8268.234
26000000	40000000	6755.127
27000000	40000000	6770.074
28000000	40000000	7048.201
29000000	40000000	8377.536
30000000	40000000	8939.558
31000000	40000000	6565.81
32000000	40000000	7637.2354
33000000	40000000	7813.655
34000000	40000000	8242.182
35000000	40000000	6044.5933
36000000	40000000	12101.818
37000000	40000000	18851.299
38000000	40000000	29747.844
39000000	40000000	104562.64
40000000	40000000	509147.9
19000000	41000000	3390.7366
20000000	41000000	5377.525
21000000	41000000	3147.2598
22000000	41000000	4428.7876
23000000	41000000	2032.7196
24000000	41000000	2869.9631
25000000	41000000	7126.746
26000000	41000000	9578.117
27000000	41000000	9824.59
28000000	41000000	10109.853
29000000	41000000	10303.299
30000000	41000000	9786.776
31000000	41000000	4435.9395
32000000	41000000	6499.0137
33000000	41000000	8822.637
34000000	41000000	6904.5156
35000000	41000000	3868.8696
36000000	41000000	9453.391
37000000	41000000	20480.422
38000000	41000000	32824.01
39000000	41000000	47556.64
40000000	41000000	142520.7
41000000	41000000	498783.47
19000000	42000000	2821.3394
20000000	42000000	5451.434
21000000	42000000	3508.7903
22000000	42000000	4050.7698
23000000	42000000	2147.495
24000000	42000000	3081.3818
25000000	42000000	6748.2573
26000000	42000000	8598.186
27000000	42000000	8873.87
28000000	42000000	9032.63
29000000	42000000	9001.658
30000000	42000000	8790.905
31000000	42000000	5165.334
32000000	42000000	6446.83
33000000	42000000	7233.883
34000000	42000000	6627.212
35000000	42000000	4369.6895
36000000	42000000	8504.473
37000000	42000000	15689.266
38000000	42000000	22680.447
39000000	42000000	35007.73
