16000000	16000000	1246269.8
16000000	17000000	70541.74
17000000	17000000	878286.44
16000000	18000000	8395.515
17000000	18000000	171283.34
18000000	18000000	850807.5
16000000	19000000	4224.2134
17000000	19000000	22282.07
18000000	19000000	88936.53
19000000	19000000	773924.94
16000000	20000000	2064.027
17000000	20000000	10723.513
18000000	20000000	24600.309
19000000	20000000	164653.86
20000000	20000000	755657.75
16000000	21000000	1724.5876
17000000	21000000	8878.955
18000000	21000000	16281.043
19000000	21000000	47163.633
20000000	21000000	186038.12
21000000	21000000	795127.25
16000000	22000000	1417.1448
17000000	22000000	6724.04
18000000	22000000	11825.843
19000000	22000000	22839.02
20000000	22000000	36144.254
21000000	22000000	109861.375
22000000	22000000	822899.0
16000000	23000000	1911.4655
17000000	23000000	6677.9062
18000000	23000000	10934.52
19000000	23000000	20765.021
20000000	23000000	24546.26
21000000	23000000	37832.598
22000000	23000000	190339.06
23000000	23000000	787744.5
16000000	24000000	1247.8796
17000000	24000000	8528.98
18000000	24000000	14539.543
19000000	24000000	24275.35
20000000	24000000	27062.852
21000000	24000000	33521.027
22000000	24000000	49354.855
23000000	24000000	142710.95
24000000	24000000	813950.7
16000000	25000000	3784.0789
17000000	25000000	14332.536
18000000	25000000	15983.717
19000000	25000000	22464.17
20000000	25000000	14968.412
21000000	25000000	16410.99
22000000	25000000	16386.629
23000000	25000000	30364.932
24000000	25000000	75881.92
25000000	25000000	685223.8
16000000	26000000	3627.8228
17000000	26000000	14609.941
18000000	26000000	14836.418
19000000	26000000	16185.13
20000000	26000000	10998.346
21000000	26000000	11122.452
22000000	26000000	10958.515
23000000	26000000	15855.71
24000000	26000000	26762.35
25000000	26000000	218394.84
26000000	26000000	641149.7
16000000	27000000	7778.8813
17000000	27000000	15825.332
18000000	27000000	11211.285
19000000	27000000	12352.087
20000000	27000000	7145.5337
21000000	27000000	6965.8687
22000000	27000000	6407.941
23000000	27000000	9768.583
24000000	27000000	12922.367
25000000	27000000	52264.39
26000000	27000000	152831.17
27000000	27000000	664519.25
16000000	28000000	5405.878
17000000	28000000	14858.192
18000000	28000000	10991.767
19000000	28000000	12029.599
20000000	28000000	6457.3867
21000000	28000000	6714.7
22000000	28000000	6138.4536
23000000	28000000	8841.089
24000000	28000000	11401.451
25000000	28000000	40120.977
26000000	28000000	63992.62
27000000	28000000	213988.31
28000000	28000000	660002.06
16000000	29000000	1660.9369
17000000	29000000	9962.427
18000000	29000000	13275.862
19000000	29000000	13503.827
20000000	29000000	11124.223
21000000	29000000	11059.92
22000000	29000000	10938.157
23000000	29000000	11126.25
24000000	29000000	19354.268
25000000	29000000	24373.91
26000000	29000000	32570.926
27000000	29000000	36912.867
28000000	29000000	135996.33
29000000	29000000	731011.4
16000000	30000000	1119.5343
17000000	30000000	6590.6807
18000000	30000000	9856.574
19000000	30000000	13835.436
20000000	30000000	12691.791
21000000	30000000	12222.244
22000000	30000000	11161.066
23000000	30000000	11529.44
24000000	30000000	16957.432
25000000	30000000	16175.771
26000000	30000000	16509.016
27000000	30000000	14607.922
28000000	30000000	24244.957
29000000	30000000	136365.6
30000000	30000000	775389.56
16000000	31000000	1286.2402
17000000	31000000	7432.3716
18000000	31000000	10792.914
19000000	31000000	13662.425
20000000	31000000	12143.121
21000000	31000000	11908.658
22000000	31000000	10260.36
23000000	31000000	10104.809
24000000	31000000	15364.132
25000000	31000000	14509.611
26000000	31000000	14638.391
27000000	31000000	12452.141
28000000	31000000	17320.537
29000000	31000000	44176.043
30000000	31000000	156821.47
31000000	31000000	737667.2
16000000	32000000	1714.0223
17000000	32000000	12230.93
18000000	32000000	12993.257
19000000	32000000	13143.64
20000000	32000000	8586.67
21000000	32000000	8196.982
22000000	32000000	6660.64
23000000	32000000	7602.0977
24000000	32000000	11307.562
25000000	32000000	17276.979
26000000	32000000	18514.615
27000000	32000000	19809.758
28000000	32000000	25535.68
29000000	32000000	29336.945
30000000	32000000	34111.66
31000000	32000000	142969.9
32000000	32000000	702880.56
16000000	33000000	4996.2666
17000000	33000000	15195.387
18000000	33000000	10257.295
19000000	33000000	8093.063
20000000	33000000	4568.1816
21000000	33000000	4365.8984
22000000	33000000	4023.7317
23000000	33000000	5170.5054
24000000	33000000	5886.8193
25000000	33000000	14989.413
26000000	33000000	16260.054
27000000	33000000	22811.973
28000000	33000000	24906.617
29000000	33000000	15252.537
30000000	33000000	13651.231
31000000	33000000	21652.117
32000000	33000000	126081.04
33000000	33000000	645874.7
16000000	34000000	10266.216
17000000	34000000	12346.036
18000000	34000000	6485.4614
19000000	34000000	5516.026
20000000	34000000	3294.3179
21000000	34000000	3241.098
22000000	34000000	3281.088
23000000	34000000	3979.1257
24000000	34000000	4320.0874
25000000	34000000	10726.134
26000000	34000000	11625.721
27000000	34000000	20673.266
28000000	34000000	18557.75
29000000	34000000	9406.984
30000000	34000000	8299.726
31000000	34000000	11804.129
32000000	34000000	34966.402
33000000	34000000	210746.8
34000000	34000000	692757.3
16000000	35000000	4242.365
17000000	35000000	13177.324
18000000	35000000	10520.73
19000000	35000000	8216.15
20000000	35000000	5396.368
21000000	35000000	4849.18
22000000	35000000	4445.841
23000000	35000000	5291.1177
24000000	35000000	6835.396
25000000	35000000	11826.5205
26000000	35000000	12412.712
27000000	35000000	15216.687
28000000	35000000	15436.46
29000000	35000000	12845.675
30000000	35000000	10834.324
31000000	35000000	15919.438
32000000	35000000	33973.094
33000000	35000000	97019.57
34000000	35000000	191092.62
35000000	35000000	641745.7
16000000	36000000	1324.1993
17000000	36000000	7967.5503
18000000	36000000	9871.805
19000000	36000000	10796.893
20000000	36000000	8480.09
21000000	36000000	8111.809
22000000	36000000	7283.71
23000000	36000000	7857.688
24000000	36000000	10409.883
25000000	36000000	11627.074
26000000	36000000	10460.787
27000000	36000000	8597.789
28000000	36000000	10184.3545
29000000	36000000	14020.607
30000000	36000000	15602.928
31000000	36000000	20431.148
32000000	36000000	26979.725
33000000	36000000	28982.07
34000000	36000000	28687.953
35000000	36000000	145314.92
36000000	36000000	739685.8
16000000	37000000	688.97833
17000000	37000000	4286.5645
18000000	37000000	6632.9785
19000000	37000000	9691.75
20000000	37000000	9468.045
21000000	37000000	9009.66
22000000	37000000	8419.602
23000000	37000000	8785.879
24000000	37000000	10167.352
25000000	37000000	8159.017
